Nacionalidad;Sexo;Total Nacional;Comunidades y Ciudades Autónomas;Año;Total
Bélgica;Hombres;Total Nacional;11 Extremadura;2018;37
Bélgica;Hombres;Total Nacional;12 Galicia;2022;112
Bélgica;Hombres;Total Nacional;12 Galicia;2021;114
Bélgica;Hombres;Total Nacional;12 Galicia;2020;113
Bélgica;Hombres;Total Nacional;12 Galicia;2019;111
Bélgica;Hombres;Total Nacional;12 Galicia;2018;104
Bélgica;Hombres;Total Nacional;13 Madrid, Comunidad de;2022;1.015
Bélgica;Hombres;Total Nacional;13 Madrid, Comunidad de;2021;976
Bélgica;Hombres;Total Nacional;13 Madrid, Comunidad de;2020;950
Bélgica;Hombres;Total Nacional;13 Madrid, Comunidad de;2019;889
Bélgica;Hombres;Total Nacional;13 Madrid, Comunidad de;2018;826
Bélgica;Hombres;Total Nacional;14 Murcia, Región de;2022;643
Bélgica;Hombres;Total Nacional;14 Murcia, Región de;2021;574
Bélgica;Hombres;Total Nacional;14 Murcia, Región de;2020;565
Bélgica;Hombres;Total Nacional;14 Murcia, Región de;2019;499
Bélgica;Hombres;Total Nacional;14 Murcia, Región de;2018;436
Bélgica;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2022;36
Bélgica;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2021;36
Bélgica;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2020;38
Bélgica;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2019;40
Bélgica;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2018;36
Bélgica;Hombres;Total Nacional;16 País Vasco;2022;113
Bélgica;Hombres;Total Nacional;16 País Vasco;2021;120
Bélgica;Hombres;Total Nacional;16 País Vasco;2020;120
Bélgica;Hombres;Total Nacional;16 País Vasco;2019;118
Bélgica;Hombres;Total Nacional;16 País Vasco;2018;110
Bélgica;Hombres;Total Nacional;17 Rioja, La;2022;7
Bélgica;Hombres;Total Nacional;17 Rioja, La;2021;9
Bélgica;Hombres;Total Nacional;17 Rioja, La;2020;9
Bélgica;Hombres;Total Nacional;17 Rioja, La;2019;9
Bélgica;Hombres;Total Nacional;17 Rioja, La;2018;9
Bélgica;Hombres;Total Nacional;18 Ceuta;2022;9
Bélgica;Hombres;Total Nacional;18 Ceuta;2021;16
Bélgica;Hombres;Total Nacional;18 Ceuta;2020;23
Bélgica;Hombres;Total Nacional;18 Ceuta;2019;24
Bélgica;Hombres;Total Nacional;18 Ceuta;2018;24
Bélgica;Hombres;Total Nacional;19 Melilla;2022;69
Bélgica;Hombres;Total Nacional;19 Melilla;2021;87
Bélgica;Hombres;Total Nacional;19 Melilla;2020;94
Bélgica;Hombres;Total Nacional;19 Melilla;2019;87
Bélgica;Hombres;Total Nacional;19 Melilla;2018;86
Bélgica;Mujeres;Total Nacional;01 Andalucía;2022;4.017
Bélgica;Mujeres;Total Nacional;01 Andalucía;2021;3.701
Bélgica;Mujeres;Total Nacional;01 Andalucía;2020;3.682
Bélgica;Mujeres;Total Nacional;01 Andalucía;2019;3.539
Bélgica;Mujeres;Total Nacional;01 Andalucía;2018;3.327
Bélgica;Mujeres;Total Nacional;02 Aragón;2022;112
Bélgica;Mujeres;Total Nacional;02 Aragón;2021;107
Bélgica;Mujeres;Total Nacional;02 Aragón;2020;94
Bélgica;Mujeres;Total Nacional;02 Aragón;2019;91
Bélgica;Mujeres;Total Nacional;02 Aragón;2018;90
Bélgica;Mujeres;Total Nacional;03 Asturias, Principado de;2022;90
Bélgica;Mujeres;Total Nacional;03 Asturias, Principado de;2021;88
Bélgica;Mujeres;Total Nacional;03 Asturias, Principado de;2020;86
Bélgica;Mujeres;Total Nacional;03 Asturias, Principado de;2019;79
Bélgica;Mujeres;Total Nacional;03 Asturias, Principado de;2018;76
Bélgica;Mujeres;Total Nacional;04 Balears, Illes;2022;740
Bélgica;Mujeres;Total Nacional;04 Balears, Illes;2021;717
Bélgica;Mujeres;Total Nacional;04 Balears, Illes;2020;721
Bélgica;Mujeres;Total Nacional;04 Balears, Illes;2019;698
Bélgica;Mujeres;Total Nacional;04 Balears, Illes;2018;671
Bélgica;Mujeres;Total Nacional;05 Canarias;2022;2.172
Bélgica;Mujeres;Total Nacional;05 Canarias;2021;2.084
Bélgica;Mujeres;Total Nacional;05 Canarias;2020;2.088
Bélgica;Mujeres;Total Nacional;05 Canarias;2019;2.049
Bélgica;Mujeres;Total Nacional;05 Canarias;2018;2.010
Bélgica;Mujeres;Total Nacional;06 Cantabria;2022;50
Bélgica;Mujeres;Total Nacional;06 Cantabria;2021;46
Bélgica;Mujeres;Total Nacional;06 Cantabria;2020;45
Bélgica;Mujeres;Total Nacional;06 Cantabria;2019;39
Bélgica;Mujeres;Total Nacional;06 Cantabria;2018;40
Bélgica;Mujeres;Total Nacional;07 Castilla y León;2022;78
Bélgica;Mujeres;Total Nacional;07 Castilla y León;2021;82
Bélgica;Mujeres;Total Nacional;07 Castilla y León;2020;85
Bélgica;Mujeres;Total Nacional;07 Castilla y León;2019;79
Bélgica;Mujeres;Total Nacional;07 Castilla y León;2018;76
Bélgica;Mujeres;Total Nacional;08 Castilla - La Mancha;2022;62
Bélgica;Mujeres;Total Nacional;08 Castilla - La Mancha;2021;56
Bélgica;Mujeres;Total Nacional;08 Castilla - La Mancha;2020;59
Bélgica;Mujeres;Total Nacional;08 Castilla - La Mancha;2019;60
Bélgica;Mujeres;Total Nacional;08 Castilla - La Mancha;2018;55
Bélgica;Mujeres;Total Nacional;09 Cataluña;2022;2.611
Bélgica;Mujeres;Total Nacional;09 Cataluña;2021;2.487
Bélgica;Mujeres;Total Nacional;09 Cataluña;2020;2.530
Bélgica;Mujeres;Total Nacional;09 Cataluña;2019;2.442
Bélgica;Mujeres;Total Nacional;09 Cataluña;2018;2.390
Bélgica;Mujeres;Total Nacional;10 Comunitat Valenciana;2022;6.487
Bélgica;Mujeres;Total Nacional;10 Comunitat Valenciana;2021;5.794
Bélgica;Mujeres;Total Nacional;10 Comunitat Valenciana;2020;5.620
Bélgica;Mujeres;Total Nacional;10 Comunitat Valenciana;2019;5.344
Bélgica;Mujeres;Total Nacional;10 Comunitat Valenciana;2018;4.932
Bélgica;Mujeres;Total Nacional;11 Extremadura;2022;34
Bélgica;Mujeres;Total Nacional;11 Extremadura;2021;29
Bélgica;Mujeres;Total Nacional;11 Extremadura;2020;29
Bélgica;Mujeres;Total Nacional;11 Extremadura;2019;28
Bélgica;Mujeres;Total Nacional;11 Extremadura;2018;28
Bélgica;Mujeres;Total Nacional;12 Galicia;2022;92
Bélgica;Mujeres;Total Nacional;12 Galicia;2021;95
Bélgica;Mujeres;Total Nacional;12 Galicia;2020;104
Bélgica;Mujeres;Total Nacional;12 Galicia;2019;103
Bélgica;Mujeres;Total Nacional;12 Galicia;2018;93
Bélgica;Mujeres;Total Nacional;13 Madrid, Comunidad de;2022;792
Bélgica;Mujeres;Total Nacional;13 Madrid, Comunidad de;2021;753
Bélgica;Mujeres;Total Nacional;13 Madrid, Comunidad de;2020;753
Bélgica;Mujeres;Total Nacional;13 Madrid, Comunidad de;2019;724
Bélgica;Mujeres;Total Nacional;13 Madrid, Comunidad de;2018;681
Bélgica;Mujeres;Total Nacional;14 Murcia, Región de;2022;592
Bélgica;Mujeres;Total Nacional;14 Murcia, Región de;2021;541
Bélgica;Mujeres;Total Nacional;14 Murcia, Región de;2020;499
Bélgica;Mujeres;Total Nacional;14 Murcia, Región de;2019;426
Bélgica;Mujeres;Total Nacional;14 Murcia, Región de;2018;375
Bélgica;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2022;22
Bélgica;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2021;16
Bélgica;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2020;19
Bélgica;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2019;20
Bélgica;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2018;22
Bélgica;Mujeres;Total Nacional;16 País Vasco;2022;109
Bélgica;Mujeres;Total Nacional;16 País Vasco;2021;103
Bélgica;Mujeres;Total Nacional;16 País Vasco;2020;104
Bélgica;Mujeres;Total Nacional;16 País Vasco;2019;97
Bélgica;Mujeres;Total Nacional;16 País Vasco;2018;90
Bélgica;Mujeres;Total Nacional;17 Rioja, La;2022;9
Bélgica;Mujeres;Total Nacional;17 Rioja, La;2021;10
Bélgica;Mujeres;Total Nacional;17 Rioja, La;2020;9
Bélgica;Mujeres;Total Nacional;17 Rioja, La;2019;11
Bélgica;Mujeres;Total Nacional;17 Rioja, La;2018;12
Bélgica;Mujeres;Total Nacional;18 Ceuta;2022;4
Bélgica;Mujeres;Total Nacional;18 Ceuta;2021;7
Bélgica;Mujeres;Total Nacional;18 Ceuta;2020;14
Bélgica;Mujeres;Total Nacional;18 Ceuta;2019;12
Bélgica;Mujeres;Total Nacional;18 Ceuta;2018;15
Bélgica;Mujeres;Total Nacional;19 Melilla;2022;44
Bélgica;Mujeres;Total Nacional;19 Melilla;2021;49
Bélgica;Mujeres;Total Nacional;19 Melilla;2020;53
Bélgica;Mujeres;Total Nacional;19 Melilla;2019;56
Bélgica;Mujeres;Total Nacional;19 Melilla;2018;52
Bulgaria;Hombres;Total Nacional;01 Andalucía;2022;3.831
Bulgaria;Hombres;Total Nacional;01 Andalucía;2021;3.975
Bulgaria;Hombres;Total Nacional;01 Andalucía;2020;4.141
Bulgaria;Hombres;Total Nacional;01 Andalucía;2019;4.131
Bulgaria;Hombres;Total Nacional;01 Andalucía;2018;4.202
Bulgaria;Hombres;Total Nacional;02 Aragón;2022;2.721
Bulgaria;Hombres;Total Nacional;02 Aragón;2021;2.690
Bulgaria;Hombres;Total Nacional;02 Aragón;2020;2.729
Bulgaria;Hombres;Total Nacional;02 Aragón;2019;2.562
Bulgaria;Hombres;Total Nacional;02 Aragón;2018;2.406
Bulgaria;Hombres;Total Nacional;03 Asturias, Principado de;2022;187
Bulgaria;Hombres;Total Nacional;03 Asturias, Principado de;2021;212
Bulgaria;Hombres;Total Nacional;03 Asturias, Principado de;2020;217
Bulgaria;Hombres;Total Nacional;03 Asturias, Principado de;2019;226
Bulgaria;Hombres;Total Nacional;03 Asturias, Principado de;2018;241
Bulgaria;Hombres;Total Nacional;04 Balears, Illes;2022;2.618
Bulgaria;Hombres;Total Nacional;04 Balears, Illes;2021;2.800
Bulgaria;Hombres;Total Nacional;04 Balears, Illes;2020;3.005
Bulgaria;Hombres;Total Nacional;04 Balears, Illes;2019;3.089
Bulgaria;Hombres;Total Nacional;04 Balears, Illes;2018;3.190
Bulgaria;Hombres;Total Nacional;05 Canarias;2022;1.241
Bulgaria;Hombres;Total Nacional;05 Canarias;2021;1.340
Bulgaria;Hombres;Total Nacional;05 Canarias;2020;1.430
Bulgaria;Hombres;Total Nacional;05 Canarias;2019;1.476
Bulgaria;Hombres;Total Nacional;05 Canarias;2018;1.477
Bulgaria;Hombres;Total Nacional;06 Cantabria;2022;331
Bulgaria;Hombres;Total Nacional;06 Cantabria;2021;350
Bulgaria;Hombres;Total Nacional;06 Cantabria;2020;349
Bulgaria;Hombres;Total Nacional;06 Cantabria;2019;360
Bulgaria;Hombres;Total Nacional;06 Cantabria;2018;379
Bulgaria;Hombres;Total Nacional;07 Castilla y León;2022;9.690
Bulgaria;Hombres;Total Nacional;07 Castilla y León;2021;9.967
Bulgaria;Hombres;Total Nacional;07 Castilla y León;2020;10.106
Bulgaria;Hombres;Total Nacional;07 Castilla y León;2019;10.089
Bulgaria;Hombres;Total Nacional;07 Castilla y León;2018;10.234
Bulgaria;Hombres;Total Nacional;08 Castilla - La Mancha;2022;2.573
Bulgaria;Hombres;Total Nacional;08 Castilla - La Mancha;2021;2.593
Bulgaria;Hombres;Total Nacional;08 Castilla - La Mancha;2020;2.722
Bulgaria;Hombres;Total Nacional;08 Castilla - La Mancha;2019;2.717
Bulgaria;Hombres;Total Nacional;08 Castilla - La Mancha;2018;2.775
Bulgaria;Hombres;Total Nacional;09 Cataluña;2022;5.535
Bulgaria;Hombres;Total Nacional;09 Cataluña;2021;5.579
Bulgaria;Hombres;Total Nacional;09 Cataluña;2020;5.732
Bulgaria;Hombres;Total Nacional;09 Cataluña;2019;5.626
Bulgaria;Hombres;Total Nacional;09 Cataluña;2018;5.635
Bulgaria;Hombres;Total Nacional;10 Comunitat Valenciana;2022;12.262
Bulgaria;Hombres;Total Nacional;10 Comunitat Valenciana;2021;12.595
Bulgaria;Hombres;Total Nacional;10 Comunitat Valenciana;2020;13.163
Bulgaria;Hombres;Total Nacional;10 Comunitat Valenciana;2019;13.171
Bulgaria;Hombres;Total Nacional;10 Comunitat Valenciana;2018;13.360
Bulgaria;Hombres;Total Nacional;11 Extremadura;2022;185
Bulgaria;Hombres;Total Nacional;11 Extremadura;2021;175
Bulgaria;Hombres;Total Nacional;11 Extremadura;2020;124
Bulgaria;Hombres;Total Nacional;11 Extremadura;2019;129
Bulgaria;Hombres;Total Nacional;11 Extremadura;2018;145
Bulgaria;Hombres;Total Nacional;12 Galicia;2022;394
Bulgaria;Hombres;Total Nacional;12 Galicia;2021;424
Bulgaria;Hombres;Total Nacional;12 Galicia;2020;438
Bulgaria;Hombres;Total Nacional;12 Galicia;2019;432
Bulgaria;Hombres;Total Nacional;12 Galicia;2018;455
Bulgaria;Hombres;Total Nacional;13 Madrid, Comunidad de;2022;8.640
Bulgaria;Hombres;Total Nacional;13 Madrid, Comunidad de;2021;9.067
Bulgaria;Hombres;Total Nacional;13 Madrid, Comunidad de;2020;9.619
Bulgaria;Hombres;Total Nacional;13 Madrid, Comunidad de;2019;9.937
Bulgaria;Hombres;Total Nacional;13 Madrid, Comunidad de;2018;10.266
Bulgaria;Hombres;Total Nacional;14 Murcia, Región de;2022;2.428
Bulgaria;Hombres;Total Nacional;14 Murcia, Región de;2021;2.554
Bulgaria;Hombres;Total Nacional;14 Murcia, Región de;2020;2.628
Bulgaria;Hombres;Total Nacional;14 Murcia, Región de;2019;2.722
Bulgaria;Hombres;Total Nacional;14 Murcia, Región de;2018;2.899
Bulgaria;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2022;2.876
Bulgaria;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2021;3.027
Bulgaria;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2020;3.105
Bulgaria;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2019;3.029
Bulgaria;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2018;3.010
Bulgaria;Hombres;Total Nacional;16 País Vasco;2022;508
Bulgaria;Hombres;Total Nacional;16 País Vasco;2021;518
Bulgaria;Hombres;Total Nacional;16 País Vasco;2020;511
Bulgaria;Hombres;Total Nacional;16 País Vasco;2019;529
Bulgaria;Hombres;Total Nacional;16 País Vasco;2018;522
Bulgaria;Hombres;Total Nacional;17 Rioja, La;2022;274
Bulgaria;Hombres;Total Nacional;17 Rioja, La;2021;293
Bulgaria;Hombres;Total Nacional;17 Rioja, La;2020;303
Bulgaria;Hombres;Total Nacional;17 Rioja, La;2019;293
Bulgaria;Hombres;Total Nacional;17 Rioja, La;2018;302
Bulgaria;Hombres;Total Nacional;18 Ceuta;2022;0
Bulgaria;Hombres;Total Nacional;18 Ceuta;2021;0
Bulgaria;Hombres;Total Nacional;18 Ceuta;2020;0
Bulgaria;Hombres;Total Nacional;18 Ceuta;2019;0
Bulgaria;Hombres;Total Nacional;18 Ceuta;2018;1
Bulgaria;Hombres;Total Nacional;19 Melilla;2022;2
Bulgaria;Hombres;Total Nacional;19 Melilla;2021;2
Bulgaria;Hombres;Total Nacional;19 Melilla;2020;2
Bulgaria;Hombres;Total Nacional;19 Melilla;2019;3
Bulgaria;Hombres;Total Nacional;19 Melilla;2018;2
Bulgaria;Mujeres;Total Nacional;01 Andalucía;2022;4.608
Bulgaria;Mujeres;Total Nacional;01 Andalucía;2021;4.758
Bulgaria;Mujeres;Total Nacional;01 Andalucía;2020;4.977
Bulgaria;Mujeres;Total Nacional;01 Andalucía;2019;4.974
Bulgaria;Mujeres;Total Nacional;01 Andalucía;2018;4.923
Bulgaria;Mujeres;Total Nacional;02 Aragón;2022;2.585
Bulgaria;Mujeres;Total Nacional;02 Aragón;2021;2.566
Bulgaria;Mujeres;Total Nacional;02 Aragón;2020;2.533
Bulgaria;Mujeres;Total Nacional;02 Aragón;2019;2.413
Bulgaria;Mujeres;Total Nacional;02 Aragón;2018;2.288
Bulgaria;Mujeres;Total Nacional;03 Asturias, Principado de;2022;233
Bulgaria;Mujeres;Total Nacional;03 Asturias, Principado de;2021;250
Bulgaria;Mujeres;Total Nacional;03 Asturias, Principado de;2020;266
Bulgaria;Mujeres;Total Nacional;03 Asturias, Principado de;2019;280
Bulgaria;Mujeres;Total Nacional;03 Asturias, Principado de;2018;282
Bulgaria;Mujeres;Total Nacional;04 Balears, Illes;2022;2.951
Bulgaria;Mujeres;Total Nacional;04 Balears, Illes;2021;3.096
Bulgaria;Mujeres;Total Nacional;04 Balears, Illes;2020;3.312
Bulgaria;Mujeres;Total Nacional;04 Balears, Illes;2019;3.398
Bulgaria;Mujeres;Total Nacional;04 Balears, Illes;2018;3.495
Bulgaria;Mujeres;Total Nacional;05 Canarias;2022;1.409
Bulgaria;Mujeres;Total Nacional;05 Canarias;2021;1.467
Bulgaria;Mujeres;Total Nacional;05 Canarias;2020;1.533
Bulgaria;Mujeres;Total Nacional;05 Canarias;2019;1.549
Bulgaria;Mujeres;Total Nacional;05 Canarias;2018;1.584
Bulgaria;Mujeres;Total Nacional;06 Cantabria;2022;289
Bulgaria;Mujeres;Total Nacional;06 Cantabria;2021;293
Bulgaria;Mujeres;Total Nacional;06 Cantabria;2020;299
Bulgaria;Mujeres;Total Nacional;06 Cantabria;2019;312
Bulgaria;Mujeres;Total Nacional;06 Cantabria;2018;320
Bulgaria;Mujeres;Total Nacional;07 Castilla y León;2022;9.622
Bulgaria;Mujeres;Total Nacional;07 Castilla y León;2021;9.872
Bulgaria;Mujeres;Total Nacional;07 Castilla y León;2020;9.950
Bulgaria;Mujeres;Total Nacional;07 Castilla y León;2019;9.973
Bulgaria;Mujeres;Total Nacional;07 Castilla y León;2018;10.047
Bulgaria;Mujeres;Total Nacional;08 Castilla - La Mancha;2022;2.604
Bulgaria;Mujeres;Total Nacional;08 Castilla - La Mancha;2021;2.619
Bulgaria;Mujeres;Total Nacional;08 Castilla - La Mancha;2020;2.736
Bulgaria;Mujeres;Total Nacional;08 Castilla - La Mancha;2019;2.766
Bulgaria;Mujeres;Total Nacional;08 Castilla - La Mancha;2018;2.825
Bulgaria;Mujeres;Total Nacional;09 Cataluña;2022;5.494
Bulgaria;Mujeres;Total Nacional;09 Cataluña;2021;5.516
Bulgaria;Mujeres;Total Nacional;09 Cataluña;2020;5.765
Bulgaria;Mujeres;Total Nacional;09 Cataluña;2019;5.667
Bulgaria;Mujeres;Total Nacional;09 Cataluña;2018;5.653
Bulgaria;Mujeres;Total Nacional;10 Comunitat Valenciana;2022;12.343
Bulgaria;Mujeres;Total Nacional;10 Comunitat Valenciana;2021;12.627
Bulgaria;Mujeres;Total Nacional;10 Comunitat Valenciana;2020;13.062
Bulgaria;Mujeres;Total Nacional;10 Comunitat Valenciana;2019;13.056
Bulgaria;Mujeres;Total Nacional;10 Comunitat Valenciana;2018;13.085
Bulgaria;Mujeres;Total Nacional;11 Extremadura;2022;111
Bulgaria;Mujeres;Total Nacional;11 Extremadura;2021;120
Bulgaria;Mujeres;Total Nacional;11 Extremadura;2020;124
Bulgaria;Mujeres;Total Nacional;11 Extremadura;2019;128
Bulgaria;Mujeres;Total Nacional;11 Extremadura;2018;137
Bulgaria;Mujeres;Total Nacional;12 Galicia;2022;386
Bulgaria;Mujeres;Total Nacional;12 Galicia;2021;400
Bulgaria;Mujeres;Total Nacional;12 Galicia;2020;412
Bulgaria;Mujeres;Total Nacional;12 Galicia;2019;416
Bulgaria;Mujeres;Total Nacional;12 Galicia;2018;425
Bulgaria;Mujeres;Total Nacional;13 Madrid, Comunidad de;2022;9.653
Bulgaria;Mujeres;Total Nacional;13 Madrid, Comunidad de;2021;10.137
Bulgaria;Mujeres;Total Nacional;13 Madrid, Comunidad de;2020;10.631
Bulgaria;Mujeres;Total Nacional;13 Madrid, Comunidad de;2019;10.901
Bulgaria;Mujeres;Total Nacional;13 Madrid, Comunidad de;2018;11.278
Bulgaria;Mujeres;Total Nacional;14 Murcia, Región de;2022;2.423
Bulgaria;Mujeres;Total Nacional;14 Murcia, Región de;2021;2.586
Bulgaria;Mujeres;Total Nacional;14 Murcia, Región de;2020;2.720
Bulgaria;Mujeres;Total Nacional;14 Murcia, Región de;2019;2.750
Bulgaria;Mujeres;Total Nacional;14 Murcia, Región de;2018;2.875
Bulgaria;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2022;2.739
Bulgaria;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2021;2.851
Bulgaria;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2020;2.909
Bulgaria;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2019;2.893
Bulgaria;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2018;2.858
Bulgaria;Mujeres;Total Nacional;16 País Vasco;2022;463
Bulgaria;Mujeres;Total Nacional;16 País Vasco;2021;478
Bulgaria;Mujeres;Total Nacional;16 País Vasco;2020;493
Bulgaria;Mujeres;Total Nacional;16 País Vasco;2019;484
Bulgaria;Mujeres;Total Nacional;16 País Vasco;2018;480
Bulgaria;Mujeres;Total Nacional;17 Rioja, La;2022;310
Bulgaria;Mujeres;Total Nacional;17 Rioja, La;2021;321
Bulgaria;Mujeres;Total Nacional;17 Rioja, La;2020;327
Bulgaria;Mujeres;Total Nacional;17 Rioja, La;2019;327
Bulgaria;Mujeres;Total Nacional;17 Rioja, La;2018;345
Bulgaria;Mujeres;Total Nacional;18 Ceuta;2022;2
Bulgaria;Mujeres;Total Nacional;18 Ceuta;2021;2
Bulgaria;Mujeres;Total Nacional;18 Ceuta;2020;2
Bulgaria;Mujeres;Total Nacional;18 Ceuta;2019;5
Bulgaria;Mujeres;Total Nacional;18 Ceuta;2018;3
Bulgaria;Mujeres;Total Nacional;19 Melilla;2022;1
Bulgaria;Mujeres;Total Nacional;19 Melilla;2021;0
Bulgaria;Mujeres;Total Nacional;19 Melilla;2020;0
Bulgaria;Mujeres;Total Nacional;19 Melilla;2019;0
Bulgaria;Mujeres;Total Nacional;19 Melilla;2018;0
Chipre;Hombres;Total Nacional;01 Andalucía;2022;26
Chipre;Hombres;Total Nacional;01 Andalucía;2021;24
Chipre;Hombres;Total Nacional;01 Andalucía;2020;19
Chipre;Hombres;Total Nacional;01 Andalucía;2019;15
Chipre;Hombres;Total Nacional;01 Andalucía;2018;11
Chipre;Hombres;Total Nacional;02 Aragón;2022;2
Chipre;Hombres;Total Nacional;02 Aragón;2021;3
Chipre;Hombres;Total Nacional;02 Aragón;2020;1
Chipre;Hombres;Total Nacional;02 Aragón;2019;1
Chipre;Hombres;Total Nacional;02 Aragón;2018;1
Chipre;Hombres;Total Nacional;03 Asturias, Principado de;2022;1
Chipre;Hombres;Total Nacional;03 Asturias, Principado de;2021;2
Chipre;Hombres;Total Nacional;03 Asturias, Principado de;2020;2
Chipre;Hombres;Total Nacional;03 Asturias, Principado de;2019;1
Chipre;Hombres;Total Nacional;03 Asturias, Principado de;2018;1
