Nacionalidad;Sexo;Total Nacional;Comunidades y Ciudades Autónomas;Año;Total
ASIA;Mujeres;Total Nacional;14 Murcia, Región de;2018;3.051
ASIA;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2022;1.586
ASIA;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2021;1.489
ASIA;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2020;1.476
ASIA;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2019;1.360
ASIA;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2018;1.265
ASIA;Mujeres;Total Nacional;16 País Vasco;2022;6.840
ASIA;Mujeres;Total Nacional;16 País Vasco;2021;6.683
ASIA;Mujeres;Total Nacional;16 País Vasco;2020;6.543
ASIA;Mujeres;Total Nacional;16 País Vasco;2019;6.143
ASIA;Mujeres;Total Nacional;16 País Vasco;2018;5.812
ASIA;Mujeres;Total Nacional;17 Rioja, La;2022;1.635
ASIA;Mujeres;Total Nacional;17 Rioja, La;2021;1.528
ASIA;Mujeres;Total Nacional;17 Rioja, La;2020;1.499
ASIA;Mujeres;Total Nacional;17 Rioja, La;2019;1.488
ASIA;Mujeres;Total Nacional;17 Rioja, La;2018;1.500
ASIA;Mujeres;Total Nacional;18 Ceuta;2022;79
ASIA;Mujeres;Total Nacional;18 Ceuta;2021;80
ASIA;Mujeres;Total Nacional;18 Ceuta;2020;81
ASIA;Mujeres;Total Nacional;18 Ceuta;2019;79
ASIA;Mujeres;Total Nacional;18 Ceuta;2018;79
ASIA;Mujeres;Total Nacional;19 Melilla;2022;33
ASIA;Mujeres;Total Nacional;19 Melilla;2021;41
ASIA;Mujeres;Total Nacional;19 Melilla;2020;35
ASIA;Mujeres;Total Nacional;19 Melilla;2019;36
ASIA;Mujeres;Total Nacional;19 Melilla;2018;38
OCEANÍA;Hombres;Total Nacional;01 Andalucía;2022;302
OCEANÍA;Hombres;Total Nacional;01 Andalucía;2021;278
OCEANÍA;Hombres;Total Nacional;01 Andalucía;2020;283
OCEANÍA;Hombres;Total Nacional;01 Andalucía;2019;255
OCEANÍA;Hombres;Total Nacional;01 Andalucía;2018;234
OCEANÍA;Hombres;Total Nacional;02 Aragón;2022;22
OCEANÍA;Hombres;Total Nacional;02 Aragón;2021;18
OCEANÍA;Hombres;Total Nacional;02 Aragón;2020;22
OCEANÍA;Hombres;Total Nacional;02 Aragón;2019;24
OCEANÍA;Hombres;Total Nacional;02 Aragón;2018;38
OCEANÍA;Hombres;Total Nacional;03 Asturias, Principado de;2022;28
OCEANÍA;Hombres;Total Nacional;03 Asturias, Principado de;2021;28
OCEANÍA;Hombres;Total Nacional;03 Asturias, Principado de;2020;36
OCEANÍA;Hombres;Total Nacional;03 Asturias, Principado de;2019;33
OCEANÍA;Hombres;Total Nacional;03 Asturias, Principado de;2018;29
OCEANÍA;Hombres;Total Nacional;04 Balears, Illes;2022;225
OCEANÍA;Hombres;Total Nacional;04 Balears, Illes;2021;211
OCEANÍA;Hombres;Total Nacional;04 Balears, Illes;2020;190
OCEANÍA;Hombres;Total Nacional;04 Balears, Illes;2019;187
OCEANÍA;Hombres;Total Nacional;04 Balears, Illes;2018;180
OCEANÍA;Hombres;Total Nacional;05 Canarias;2022;66
OCEANÍA;Hombres;Total Nacional;05 Canarias;2021;67
OCEANÍA;Hombres;Total Nacional;05 Canarias;2020;74
OCEANÍA;Hombres;Total Nacional;05 Canarias;2019;63
OCEANÍA;Hombres;Total Nacional;05 Canarias;2018;70
OCEANÍA;Hombres;Total Nacional;06 Cantabria;2022;19
OCEANÍA;Hombres;Total Nacional;06 Cantabria;2021;22
OCEANÍA;Hombres;Total Nacional;06 Cantabria;2020;23
OCEANÍA;Hombres;Total Nacional;06 Cantabria;2019;24
OCEANÍA;Hombres;Total Nacional;06 Cantabria;2018;24
OCEANÍA;Hombres;Total Nacional;07 Castilla y León;2022;30
OCEANÍA;Hombres;Total Nacional;07 Castilla y León;2021;44
OCEANÍA;Hombres;Total Nacional;07 Castilla y León;2020;45
OCEANÍA;Hombres;Total Nacional;07 Castilla y León;2019;37
OCEANÍA;Hombres;Total Nacional;07 Castilla y León;2018;27
OCEANÍA;Hombres;Total Nacional;08 Castilla - La Mancha;2022;6
OCEANÍA;Hombres;Total Nacional;08 Castilla - La Mancha;2021;6
OCEANÍA;Hombres;Total Nacional;08 Castilla - La Mancha;2020;10
OCEANÍA;Hombres;Total Nacional;08 Castilla - La Mancha;2019;12
OCEANÍA;Hombres;Total Nacional;08 Castilla - La Mancha;2018;21
OCEANÍA;Hombres;Total Nacional;09 Cataluña;2022;606
OCEANÍA;Hombres;Total Nacional;09 Cataluña;2021;572
OCEANÍA;Hombres;Total Nacional;09 Cataluña;2020;603
OCEANÍA;Hombres;Total Nacional;09 Cataluña;2019;534
OCEANÍA;Hombres;Total Nacional;09 Cataluña;2018;504
OCEANÍA;Hombres;Total Nacional;10 Comunitat Valenciana;2022;230
OCEANÍA;Hombres;Total Nacional;10 Comunitat Valenciana;2021;236
OCEANÍA;Hombres;Total Nacional;10 Comunitat Valenciana;2020;232
OCEANÍA;Hombres;Total Nacional;10 Comunitat Valenciana;2019;215
OCEANÍA;Hombres;Total Nacional;10 Comunitat Valenciana;2018;188
OCEANÍA;Hombres;Total Nacional;11 Extremadura;2022;17
OCEANÍA;Hombres;Total Nacional;11 Extremadura;2021;17
OCEANÍA;Hombres;Total Nacional;11 Extremadura;2020;10
OCEANÍA;Hombres;Total Nacional;11 Extremadura;2019;10
OCEANÍA;Hombres;Total Nacional;11 Extremadura;2018;8
OCEANÍA;Hombres;Total Nacional;12 Galicia;2022;54
OCEANÍA;Hombres;Total Nacional;12 Galicia;2021;62
OCEANÍA;Hombres;Total Nacional;12 Galicia;2020;62
OCEANÍA;Hombres;Total Nacional;12 Galicia;2019;54
OCEANÍA;Hombres;Total Nacional;12 Galicia;2018;56
OCEANÍA;Hombres;Total Nacional;13 Madrid, Comunidad de;2022;293
OCEANÍA;Hombres;Total Nacional;13 Madrid, Comunidad de;2021;341
OCEANÍA;Hombres;Total Nacional;13 Madrid, Comunidad de;2020;348
OCEANÍA;Hombres;Total Nacional;13 Madrid, Comunidad de;2019;336
OCEANÍA;Hombres;Total Nacional;13 Madrid, Comunidad de;2018;308
OCEANÍA;Hombres;Total Nacional;14 Murcia, Región de;2022;23
OCEANÍA;Hombres;Total Nacional;14 Murcia, Región de;2021;18
OCEANÍA;Hombres;Total Nacional;14 Murcia, Región de;2020;21
OCEANÍA;Hombres;Total Nacional;14 Murcia, Región de;2019;17
OCEANÍA;Hombres;Total Nacional;14 Murcia, Región de;2018;16
OCEANÍA;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2022;10
OCEANÍA;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2021;11
OCEANÍA;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2020;15
OCEANÍA;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2019;13
OCEANÍA;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2018;14
OCEANÍA;Hombres;Total Nacional;16 País Vasco;2022;83
OCEANÍA;Hombres;Total Nacional;16 País Vasco;2021;84
OCEANÍA;Hombres;Total Nacional;16 País Vasco;2020;86
OCEANÍA;Hombres;Total Nacional;16 País Vasco;2019;78
OCEANÍA;Hombres;Total Nacional;16 País Vasco;2018;74
OCEANÍA;Hombres;Total Nacional;17 Rioja, La;2022;7
OCEANÍA;Hombres;Total Nacional;17 Rioja, La;2021;7
OCEANÍA;Hombres;Total Nacional;17 Rioja, La;2020;5
OCEANÍA;Hombres;Total Nacional;17 Rioja, La;2019;5
OCEANÍA;Hombres;Total Nacional;17 Rioja, La;2018;5
OCEANÍA;Hombres;Total Nacional;18 Ceuta;2022;0
OCEANÍA;Hombres;Total Nacional;18 Ceuta;2021;0
OCEANÍA;Hombres;Total Nacional;18 Ceuta;2020;0
OCEANÍA;Hombres;Total Nacional;18 Ceuta;2019;0
OCEANÍA;Hombres;Total Nacional;18 Ceuta;2018;0
OCEANÍA;Hombres;Total Nacional;19 Melilla;2022;0
OCEANÍA;Hombres;Total Nacional;19 Melilla;2021;0
OCEANÍA;Hombres;Total Nacional;19 Melilla;2020;0
OCEANÍA;Hombres;Total Nacional;19 Melilla;2019;1
OCEANÍA;Hombres;Total Nacional;19 Melilla;2018;1
OCEANÍA;Mujeres;Total Nacional;01 Andalucía;2022;271
OCEANÍA;Mujeres;Total Nacional;01 Andalucía;2021;281
OCEANÍA;Mujeres;Total Nacional;01 Andalucía;2020;280
OCEANÍA;Mujeres;Total Nacional;01 Andalucía;2019;269
OCEANÍA;Mujeres;Total Nacional;01 Andalucía;2018;242
OCEANÍA;Mujeres;Total Nacional;02 Aragón;2022;17
OCEANÍA;Mujeres;Total Nacional;02 Aragón;2021;25
OCEANÍA;Mujeres;Total Nacional;02 Aragón;2020;42
OCEANÍA;Mujeres;Total Nacional;02 Aragón;2019;31
OCEANÍA;Mujeres;Total Nacional;02 Aragón;2018;41
OCEANÍA;Mujeres;Total Nacional;03 Asturias, Principado de;2022;17
OCEANÍA;Mujeres;Total Nacional;03 Asturias, Principado de;2021;22
OCEANÍA;Mujeres;Total Nacional;03 Asturias, Principado de;2020;26
OCEANÍA;Mujeres;Total Nacional;03 Asturias, Principado de;2019;24
OCEANÍA;Mujeres;Total Nacional;03 Asturias, Principado de;2018;23
OCEANÍA;Mujeres;Total Nacional;04 Balears, Illes;2022;161
OCEANÍA;Mujeres;Total Nacional;04 Balears, Illes;2021;160
OCEANÍA;Mujeres;Total Nacional;04 Balears, Illes;2020;151
OCEANÍA;Mujeres;Total Nacional;04 Balears, Illes;2019;148
OCEANÍA;Mujeres;Total Nacional;04 Balears, Illes;2018;142
OCEANÍA;Mujeres;Total Nacional;05 Canarias;2022;53
OCEANÍA;Mujeres;Total Nacional;05 Canarias;2021;62
OCEANÍA;Mujeres;Total Nacional;05 Canarias;2020;68
OCEANÍA;Mujeres;Total Nacional;05 Canarias;2019;50
OCEANÍA;Mujeres;Total Nacional;05 Canarias;2018;50
OCEANÍA;Mujeres;Total Nacional;06 Cantabria;2022;13
OCEANÍA;Mujeres;Total Nacional;06 Cantabria;2021;14
OCEANÍA;Mujeres;Total Nacional;06 Cantabria;2020;15
OCEANÍA;Mujeres;Total Nacional;06 Cantabria;2019;18
OCEANÍA;Mujeres;Total Nacional;06 Cantabria;2018;16
OCEANÍA;Mujeres;Total Nacional;07 Castilla y León;2022;27
OCEANÍA;Mujeres;Total Nacional;07 Castilla y León;2021;30
OCEANÍA;Mujeres;Total Nacional;07 Castilla y León;2020;28
OCEANÍA;Mujeres;Total Nacional;07 Castilla y León;2019;27
OCEANÍA;Mujeres;Total Nacional;07 Castilla y León;2018;21
OCEANÍA;Mujeres;Total Nacional;08 Castilla - La Mancha;2022;15
OCEANÍA;Mujeres;Total Nacional;08 Castilla - La Mancha;2021;23
OCEANÍA;Mujeres;Total Nacional;08 Castilla - La Mancha;2020;24
OCEANÍA;Mujeres;Total Nacional;08 Castilla - La Mancha;2019;24
OCEANÍA;Mujeres;Total Nacional;08 Castilla - La Mancha;2018;26
OCEANÍA;Mujeres;Total Nacional;09 Cataluña;2022;409
OCEANÍA;Mujeres;Total Nacional;09 Cataluña;2021;431
OCEANÍA;Mujeres;Total Nacional;09 Cataluña;2020;453
OCEANÍA;Mujeres;Total Nacional;09 Cataluña;2019;395
OCEANÍA;Mujeres;Total Nacional;09 Cataluña;2018;370
OCEANÍA;Mujeres;Total Nacional;10 Comunitat Valenciana;2022;202
OCEANÍA;Mujeres;Total Nacional;10 Comunitat Valenciana;2021;216
OCEANÍA;Mujeres;Total Nacional;10 Comunitat Valenciana;2020;225
OCEANÍA;Mujeres;Total Nacional;10 Comunitat Valenciana;2019;208
OCEANÍA;Mujeres;Total Nacional;10 Comunitat Valenciana;2018;185
OCEANÍA;Mujeres;Total Nacional;11 Extremadura;2022;6
OCEANÍA;Mujeres;Total Nacional;11 Extremadura;2021;3
OCEANÍA;Mujeres;Total Nacional;11 Extremadura;2020;4
OCEANÍA;Mujeres;Total Nacional;11 Extremadura;2019;3
OCEANÍA;Mujeres;Total Nacional;11 Extremadura;2018;0
OCEANÍA;Mujeres;Total Nacional;12 Galicia;2022;51
OCEANÍA;Mujeres;Total Nacional;12 Galicia;2021;55
OCEANÍA;Mujeres;Total Nacional;12 Galicia;2020;58
OCEANÍA;Mujeres;Total Nacional;12 Galicia;2019;56
OCEANÍA;Mujeres;Total Nacional;12 Galicia;2018;50
OCEANÍA;Mujeres;Total Nacional;13 Madrid, Comunidad de;2022;237
OCEANÍA;Mujeres;Total Nacional;13 Madrid, Comunidad de;2021;290
OCEANÍA;Mujeres;Total Nacional;13 Madrid, Comunidad de;2020;297
OCEANÍA;Mujeres;Total Nacional;13 Madrid, Comunidad de;2019;283
OCEANÍA;Mujeres;Total Nacional;13 Madrid, Comunidad de;2018;251
OCEANÍA;Mujeres;Total Nacional;14 Murcia, Región de;2022;11
OCEANÍA;Mujeres;Total Nacional;14 Murcia, Región de;2021;16
OCEANÍA;Mujeres;Total Nacional;14 Murcia, Región de;2020;21
OCEANÍA;Mujeres;Total Nacional;14 Murcia, Región de;2019;20
OCEANÍA;Mujeres;Total Nacional;14 Murcia, Región de;2018;16
OCEANÍA;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2022;7
OCEANÍA;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2021;13
OCEANÍA;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2020;22
OCEANÍA;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2019;19
OCEANÍA;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2018;17
OCEANÍA;Mujeres;Total Nacional;16 País Vasco;2022;55
OCEANÍA;Mujeres;Total Nacional;16 País Vasco;2021;62
OCEANÍA;Mujeres;Total Nacional;16 País Vasco;2020;54
OCEANÍA;Mujeres;Total Nacional;16 País Vasco;2019;52
OCEANÍA;Mujeres;Total Nacional;16 País Vasco;2018;54
OCEANÍA;Mujeres;Total Nacional;17 Rioja, La;2022;7
OCEANÍA;Mujeres;Total Nacional;17 Rioja, La;2021;7
OCEANÍA;Mujeres;Total Nacional;17 Rioja, La;2020;6
OCEANÍA;Mujeres;Total Nacional;17 Rioja, La;2019;5
OCEANÍA;Mujeres;Total Nacional;17 Rioja, La;2018;4
OCEANÍA;Mujeres;Total Nacional;18 Ceuta;2022;0
OCEANÍA;Mujeres;Total Nacional;18 Ceuta;2021;0
OCEANÍA;Mujeres;Total Nacional;18 Ceuta;2020;1
OCEANÍA;Mujeres;Total Nacional;18 Ceuta;2019;1
OCEANÍA;Mujeres;Total Nacional;18 Ceuta;2018;0
OCEANÍA;Mujeres;Total Nacional;19 Melilla;2022;0
OCEANÍA;Mujeres;Total Nacional;19 Melilla;2021;0
OCEANÍA;Mujeres;Total Nacional;19 Melilla;2020;0
OCEANÍA;Mujeres;Total Nacional;19 Melilla;2019;0
OCEANÍA;Mujeres;Total Nacional;19 Melilla;2018;0
